name,rating,total_reviews,rating_normalized,reviews_normalized,score,rank
Angkringan Ashalti Candi Mendut,5.0,11.0,1.0,0.000578938227291148,0.7001736814681873,279
WARKOP SONTOLOYO,5.0,11.0,1.0,0.000578938227291148,0.7001736814681873,280
Kapan Kopi,5.0,11.0,1.0,0.000578938227291148,0.7001736814681873,281
Baru Buka Disini,5.0,11.0,1.0,0.000578938227291148,0.7001736814681873,282
Baru Buka Disini,5.0,11.0,1.0,0.000578938227291148,0.7001736814681873,283
Kedai Takeaway Tenang Hati,5.0,11.0,1.0,0.000578938227291148,0.7001736814681873,284
HOKU Coffee & Eatery,5.0,11.0,1.0,0.000578938227291148,0.7001736814681873,285
HOKU Coffee & Eatery,5.0,11.0,1.0,0.000578938227291148,0.7001736814681873,286
Kedai Kopi Kupeh,5.0,11.0,1.0,0.000578938227291148,0.7001736814681873,287
Lur Coffee & Tea,5.0,11.0,1.0,0.000578938227291148,0.7001736814681873,288
Burbur Barbar,5.0,11.0,1.0,0.000578938227291148,0.7001736814681873,289
Kedai Kopi Kupeh,5.0,11.0,1.0,0.000578938227291148,0.7001736814681873,290
Burbur Barbar,5.0,11.0,1.0,0.000578938227291148,0.7001736814681873,291
Bakwan Mutiara Pasar Atom,5.0,11.0,1.0,0.000578938227291148,0.7001736814681873,292
Nirahope Coffee,5.0,10.0,1.0,0.0005210444045620332,0.7001563133213685,293
MASMEN Coffee,5.0,10.0,1.0,0.0005210444045620332,0.7001563133213685,294
Tekongan (Teras Kopi angkringan),5.0,10.0,1.0,0.0005210444045620332,0.7001563133213685,295
kedai CU'AN,5.0,10.0,1.0,0.0005210444045620332,0.7001563133213685,296
Nirahope Coffee,5.0,10.0,1.0,0.0005210444045620332,0.7001563133213685,297
Tahu sumedang,5.0,10.0,1.0,0.0005210444045620332,0.7001563133213685,298
TUKU NGOMBE SINGOSARI,5.0,10.0,1.0,0.0005210444045620332,0.7001563133213685,299
Nasi goreng Gang meriah,5.0,10.0,1.0,0.0005210444045620332,0.7001563133213685,300
THORBACCO,5.0,10.0,1.0,0.0005210444045620332,0.7001563133213685,301
Martabak why,5.0,10.0,1.0,0.0005210444045620332,0.7001563133213685,302
Sekut Drink,5.0,10.0,1.0,0.0005210444045620332,0.7001563133213685,303
Stasiun Corner Cafe,5.0,10.0,1.0,0.0005210444045620332,0.7001563133213685,304
Stasiun Corner Cafe,5.0,10.0,1.0,0.0005210444045620332,0.7001563133213685,305
Ayam Geprek WM Cafe,5.0,10.0,1.0,0.0005210444045620332,0.7001563133213685,306
Nirahope Coffee,5.0,10.0,1.0,0.0005210444045620332,0.7001563133213685,307
illy Coffee,5.0,10.0,1.0,0.0005210444045620332,0.7001563133213685,308
Warung STMJ,5.0,10.0,1.0,0.0005210444045620332,0.7001563133213685,309
Kedai Kopi Sui,5.0,10.0,1.0,0.0005210444045620332,0.7001563133213685,310
